 226	1.13e-01	3.142014	6.851126	15.486939	8.652596
 227	1.13e-01	3.157730	6.909028	15.660226	8.767981
 228	1.14e-01	3.170929	6.966510	15.832673	8.882946
 229	1.14e-01	3.184662	7.011825	16.004282	9.009240
 230	1.15e-01	3.199310	7.051685	16.164142	9.129240
 231	1.15e-01	3.213730	7.093224	16.317289	9.240848
 232	1.16e-01	3.227539	7.140637	16.469177	9.345324
 233	1.16e-01	3.240128	7.193923	16.616031	9.438891
 234	1.17e-01	3.255005	7.242175	16.771276	9.545884
 235	1.17e-01	3.268738	7.288329	16.902185	9.630639
 236	1.17e-01	3.283768	7.334483	17.028059	9.710359
 237	1.18e-01	3.296509	7.386511	17.174493	9.804765
 238	1.18e-01	3.311768	7.434763	17.313374	9.895395
 239	1.19e-01	3.325348	7.473364	17.431696	9.975115
 240	1.19e-01	3.338852	7.524553	17.554213	10.046444
 241	1.20e-01	3.353424	7.577420	17.676731	10.116094
 242	1.20e-01	3.366776	7.634483	17.800927	10.183227
 243	1.21e-01	3.381500	7.678959	17.923025	10.260849
 244	1.21e-01	3.396530	7.710847	18.040508	10.346444
 245	1.22e-01	3.408966	7.757420	18.151277	10.410640
 246	1.22e-01	3.424149	7.814064	18.259529	10.462248
 247	1.23e-01	3.436508	7.868609	18.371137	10.519311
 248	1.23e-01	3.451538	7.913085	18.477291	10.580990
 249	1.24e-01	3.465042	7.960078	18.584704	10.641409
 250	1.24e-01	3.479767	8.002036	18.677012	10.691759
 251	1.25e-01	3.493118	8.056582	18.799110	10.759312
 252	1.26e-01	3.509216	8.100218	18.906942	10.823507
 253	1.26e-01	3.521347	8.143015	18.990439	10.864207
 254	1.27e-01	3.534851	8.205113	19.090718	10.902389
 255	1.27e-01	3.549271	8.254624	19.190159	10.952319
 256	1.28e-01	3.563690	8.297421	19.292537	11.011899
 257	1.28e-01	3.578873	8.341896	19.387782	11.062668
 258	1.29e-01	3.591995	8.379239	19.476313	11.113857
 259	1.29e-01	3.604813	8.441337	19.567362	11.142808
 260	1.30e-01	3.619843	8.499239	19.661348	11.178892
 261	1.30e-01	3.633575	8.544134	19.754495	11.227144
 262	1.31e-01	3.648300	8.589869	19.840509	11.267424
 263	1.31e-01	3.659821	8.632666	19.921069	11.305186
 264	1.32e-01	3.676529	8.678400	20.009181	11.347564
 265	1.32e-01	3.688965	8.733365	20.106943	11.390361
 266	1.33e-01	3.704453	8.784135	20.195894	11.428543
 267	1.33e-01	3.717270	8.821897	20.264706	11.459592
 268	1.34e-01	3.731918	8.887352	20.357013	11.486445
 269	1.34e-01	3.744888	8.934345	20.448062	11.530501
 270	1.35e-01	3.759232	8.974624	20.534496	11.576655
 271	1.35e-01	3.772736	9.017002	20.607084	11.606865
 272	1.36e-01	3.788071	9.063156	20.688063	11.641690
 273	1.36e-01	3.801193	9.130708	20.763168	11.649242
 274	1.37e-01	3.815536	9.179799	20.849601	11.686585
