3.0026965215302157,-1.6346070505432047
3.0027527824311147,-1.634641876787762
3.0028088228129786,-1.6346769656210736
3.002864581336187,-1.6347122966872594
3.002919999240407,-1.6347478501384132
3.002975019497054,-1.6347836065629715
3.003029587615857,-1.63481954679953
3.003083651425986,-1.6348556516152222
3.003137161065021,-1.6348919020284807
3.003190069638224,-1.6349282794779203
3.0032423355874283,-1.634964766077931
3.003293922068799,-1.6350013443098046
3.0033447942797316,-1.635037996515392
3.003394919816773,-1.6350747047433467
3.0034442682263123,-1.6351114504951068
3.0034928107232446,-1.6351482157199146
3.0035405210546893,-1.6351849830978529
3.0035873757364464,-1.6352217363346861
3.0036333538956965,-1.6352584596739712
3.003678435829389,-1.635295136879253
3.003722602688331,-1.6353317514269667
3.0037658380413337,-1.6353682869575477
3.003808129105808,-1.635404728834368
3.0038494653326517,-1.6354410639232668
3.003889836931346,-1.6354772792341734
3.003929233536892,-1.6355133615767645
3.003967644391262,-1.635549297917017
3.0040050586552245,-1.6355850758793828
3.0040414654839562,-1.6356206835034446
3.0040768537128324,-1.6356561086489683
3.004111212437461,-1.6356913384764034
3.0041445318481634,-1.6357263592551263
3.004176802643635,-1.6357611562627263
3.00420801636989,-1.635795714206469
3.0042381647214706,-1.6358300171240108
3.0042672407544,-1.6358640484355722
3.00429523991256,-1.6358977909534005
3.0043221578672092,-1.6359312265492412
3.004347989653449,-1.6359643362219933
3.004372730581805,-1.6359971009008933
3.0043963764396353,-1.6360295015621875
3.004418922057412,-1.6360615187248386
3.004440361477946,-1.636093132185525
3.0044606885699947,-1.6361243219372381
3.0044798967074264,-1.6361550687613313
3.0044979797113283,-1.636185353895814
3.004514933657939,-1.6362151591247487
3.00453075713623,-1.63624446703785
3.00454545045654,-1.6362732600688925
3.004559016907522,-1.6363015211923568
3.0045714630147926,-1.636329233864871
3.0045827961657796,-1.6363563815593656
3.0045930231252407,-1.636382947145359
3.0046021507961775,-1.6364089127796213
3.004610187891501,-1.636434259601151
3.004617144648494,-1.6364589700421355
3.0046230312558113,-1.6364830287825418
3.0046278575901004,-1.636506423052891
3.0046316331900753,-1.636529142527443
3.0046343663556367,-1.6365511784964804
3.00463606409209,-1.636572522749134
3.004636731042377,-1.636593167921858
3.0046363698567755,-1.6366131069011203
3.0046349817527735,-1.6366323335726798
3.0046325660649877,-1.6366508430396638
3.004629121920171,-1.6366686311809748
3.0046246474930665,-1.6366856937522698
3.004619140772949,-1.6367020262539467
3.0046126016467363,-1.6367176252695577
3.004605031846458,-1.636732489245488
3.0045964339675364,-1.636746617700743
3.0045868120121426,-1.6367600095524504
3.0045761714586154,-1.6367726639200042
3.004564520091233,-1.6367845807939942
3.004551866956845,-1.6367957603361947
3.004538221998143,-1.6368062035653044
3.004523595073536,-1.636815912855605
3.0045079962340275,-1.6368248915292383
3.0044914363838906,-1.6368331447272952
3.004473927518655,-1.6368406806317772
3.0044554842029374,-1.6368475106624745
3.0044361233012684,-1.636853648802813
3.0044158619917867,-1.6368591110012973
3.004394719654763,-1.6368639140993364
3.0043727166828096,-1.6368680750269335
3.004349873488664,-1.6368716096380718
3.004326211709205,-1.6368745339915534
3.004301754632947,-1.6368768644861673
3.0042765263338214,-1.6368786170568497
3.0042505513467255,-1.6368798077292332
3.0042238535267476,-1.6368804520950357
3.004196456594369,-1.6368805649748503
3.004168383307458,-1.6368801602251404
3.0041396557155013,-1.636879250767802
3.004110296698152,-1.6368778502159214
3.004080329087705,-1.636875972731275
3.0040497741931564,-1.6368736329323876
3.00401865180585,-1.6368708464121215
3.003986980490592,-1.6368676295072704
3.0039547778362548,-1.6368639986382028
3.0039220605064796,-1.6368599712082768
3.0038888438721623,-1.6368555664470286
3.003855141707524,-1.6368508049319586
3.0038209656834165,-1.6368457075746337
3.003786324648312,-1.6368402947134157
3.0037512255054417,-1.636834586534796
3.0037156742439794,-1.636828603085366
3.003679677396298,-1.636822364125031
3.003643243236495,-1.6368158896094678
3.003606381204316,-1.6368091998992764
3.0035691009590875,-1.6368023143168824
3.003531412758247,-1.6367952511287067
3.0034933276370954,-1.636788028592938
3.003454857322879,-1.6367806651424324
3.0034160146525517,-1.6367731784258626
3.003376812960614,-1.636765585834885
3.003337266476924,-1.6367579050994496
3.003297389650475,-1.6367501541340825
3.0032571976315627,-1.6367423501135818
3.0032167071653464,-1.636734509420235
3.0031759356928625,-1.6367266487064651
3.003134900398162,-1.6367187838824195
3.0030936173293092,-1.6367109298468416
3.00305210107655,-1.636703100258686
3.0030103651584525,-1.6366953065184093
3.002968421680523,-1.6366875581785156
3.0029262814062343,-1.636679863278006
3.0028839536050347,-1.6366722282340078
3.0028414460421025,-1.636664657430904
3.002798765873583,-1.6366571537113301
