0	0.026506615
3.20E-07	0.0307076
6.40E-07	0.034706437
9.60E-07	0.038384907
1.28E-06	0.041647441
1.60E-06	0.04442657
1.92E-06	0.046686024
2.24E-06	0.048421051
2.56E-06	0.049656205
2.88E-06	0.050440689
3.20E-06	0.050841487
3.52E-06	0.050936764
3.84E-06	0.050807944
4.16E-06	0.050533033
4.48E-06	0.050181516
4.80E-06	0.049810182
5.12E-06	0.049461077
5.44E-06	0.049161711
5.76E-06	0.048925717
6.08E-06	0.048755512
6.40E-06	0.048645335
6.72E-06	0.048584149
7.04E-06	0.048558855
7.36E-06	0.048556536
7.68E-06	0.048566275
8.00E-06	0.048579797
8.32E-06	0.048592091
8.64E-06	0.048600756
8.96E-06	0.04860019
9.28E-06	0.048601335
9.60E-06	0.048604243
9.92E-06	0.048608698
1.02E-05	0.04861492
1.06E-05	0.048622819
1.09E-05	0.048632141
1.12E-05	0.048642658
1.15E-05	0.048654086
1.18E-05	0.048666147
1.22E-05	0.048678599
1.25E-05	0.048691253
1.28E-05	0.048703559
1.31E-05	0.048715279
1.34E-05	0.048726149
1.38E-05	0.048735752
1.41E-05	0.048743923
1.44E-05	0.048750188
1.47E-05	0.048754856
1.50E-05	0.048757675
1.54E-05	0.048758511
1.57E-05	0.048757668
1.60E-05	0.048755107
1.63E-05	0.048750838
1.66E-05	0.048745116
1.70E-05	0.048738116
1.73E-05	0.048729555
1.76E-05	0.048719714
1.79E-05	0.048708659
1.82E-05	0.048696179
1.86E-05	0.048682631
1.89E-05	0.048667841
1.92E-05	0.048651975
1.95E-05	0.048635283
1.98E-05	0.048618219
2.02E-05	0.048600829
2.05E-05	0.048583652
2.08E-05	0.048567341
2.11E-05	0.048552463
2.14E-05	0.048539388
2.18E-05	0.048528849
2.21E-05	0.04852108
2.24E-05	0.048516459
2.27E-05	0.048515015
2.30E-05	0.048516669
2.34E-05	0.048521185
2.37E-05	0.048528142
2.40E-05	0.048537035
2.43E-05	0.048547096
2.46E-05	0.048557769
2.50E-05	0.048568183
2.53E-05	0.048577599
2.56E-05	0.048585578
2.59E-05	0.048591665
2.62E-05	0.048595599
2.66E-05	0.04859721
2.69E-05	0.048596535
2.72E-05	0.048593737
2.75E-05	0.048589274
2.78E-05	0.04858333
