0	0.10732635
3.20E-07	0.124331286
6.40E-07	0.140520038
9.60E-07	0.155416307
1.28E-06	0.168634079
1.60E-06	0.179902582
1.92E-06	0.189076192
2.24E-06	0.196137323
2.56E-06	0.201186016
2.88E-06	0.204421148
3.20E-06	0.206113719
3.52E-06	0.206577
3.84E-06	0.206139518
4.16E-06	0.20511453
4.48E-06	0.203780115
4.80E-06	0.202362713
5.12E-06	0.201030073
5.44E-06	0.199890364
5.76E-06	0.198997033
6.08E-06	0.198358083
6.40E-06	0.197949045
6.72E-06	0.197725668
7.04E-06	0.197634955
7.36E-06	0.197625186
7.68E-06	0.197652524
8.00E-06	0.197687097
8.32E-06	0.197708819
8.64E-06	0.19771114
8.96E-06	0.197673116
9.28E-06	0.19764084
9.60E-06	0.197616663
9.92E-06	0.197603012
1.02E-05	0.197600625
1.06E-05	0.197610273
1.09E-05	0.197630696
1.12E-05	0.197663068
1.15E-05	0.197704104
1.18E-05	0.197751662
1.22E-05	0.197800855
1.25E-05	0.197848631
1.28E-05	0.197889971
1.31E-05	0.197919345
1.34E-05	0.197932675
1.38E-05	0.197925401
1.41E-05	0.197894907
1.44E-05	0.197839605
1.47E-05	0.197759966
1.50E-05	0.197658082
1.54E-05	0.197536937
1.57E-05	0.197402084
1.60E-05	0.197260957
1.63E-05	0.197119691
1.66E-05	0.19698596
1.70E-05	0.196866063
1.73E-05	0.196766151
1.76E-05	0.19669028
1.79E-05	0.196641319
1.82E-05	0.196620191
1.86E-05	0.196626728
1.89E-05	0.196659746
1.92E-05	0.196714984
1.95E-05	0.196789076
1.98E-05	0.196877602
2.02E-05	0.196976184
2.05E-05	0.197079563
2.08E-05	0.197183777
2.11E-05	0.197284426
2.14E-05	0.197377537
2.18E-05	0.197459717
2.21E-05	0.197528676
2.24E-05	0.197581878
2.27E-05	0.197617074
2.30E-05	0.197633188
2.34E-05	0.197629636
2.37E-05	0.197606739
2.40E-05	0.197565872
2.43E-05	0.197508589
2.46E-05	0.197438544
2.50E-05	0.197359093
2.53E-05	0.19727546
2.56E-05	0.197190263
2.59E-05	0.197109973
2.62E-05	0.197038688
2.66E-05	0.196979801
2.69E-05	0.196936207
2.72E-05	0.196908644
2.75E-05	0.196897624
2.78E-05	0.19690299
2.82E-05	0.19692195
2.85E-05	0.196951637
2.88E-05	0.196987667
2.91E-05	0.197027933
2.94E-05	0.197066939
2.98E-05	0.197101787
3.01E-05	0.197128505
3.04E-05	0.197144558
3.07E-05	0.197148648
3.10E-05	0.197138967
3.14E-05	0.197116442
3.17E-05	0.197081313
3.20E-05	0.197035132
3.23E-05	0.196980143
3.26E-05	0.196919355
3.30E-05	0.19685663
3.33E-05	0.196795227
3.36E-05	0.196739092
3.39E-05	0.196693002
3.42E-05	0.196660603
3.46E-05	0.196645107
3.49E-05	0.196648538
3.52E-05	0.196672637
3.55E-05	0.196718805
3.58E-05	0.196785085
3.62E-05	0.196869121
3.65E-05	0.196967651
3.68E-05	0.197075642
3.71E-05	0.197187679
3.74E-05	0.197298144
3.78E-05	0.197400347
3.81E-05	0.197489398
3.84E-05	0.197560127
3.87E-05	0.197611016
3.90E-05	0.197639359
3.94E-05	0.197646864
3.97E-05	0.197634739
4.00E-05	0.197607582
4.03E-05	0.197570339
4.06E-05	0.197527899
4.10E-05	0.197485641
4.13E-05	0.197448386
4.16E-05	0.197418807
4.19E-05	0.197399319
4.22E-05	0.197389763
4.26E-05	0.197389031
4.29E-05	0.197392939
4.32E-05	0.197397523
4.35E-05	0.197397695
4.38E-05	0.19738783
4.42E-05	0.197364123
4.45E-05	0.197322915
4.48E-05	0.19726298
4.51E-05	0.197184368
4.54E-05	0.197090193
4.58E-05	0.196984561
4.61E-05	0.196873141
4.64E-05	0.196762772
4.67E-05	0.196659946
4.70E-05	0.196571583
4.74E-05	0.196502727
4.77E-05	0.196457028
4.80E-05	0.196435633
4.83E-05	0.196437851
4.86E-05	0.196462305
4.90E-05	0.196503973
4.93E-05	0.196558175
4.96E-05	0.196619004
4.99E-05	0.196681256
5.02E-05	0.196741003
5.06E-05	0.196793932
5.09E-05	0.19683791
5.12E-05	0.196871909
5.15E-05	0.196897063
5.18E-05	0.196915917
5.22E-05	0.196931324
5.25E-05	0.196946808
5.28E-05	0.196965553
5.31E-05	0.196990427
5.34E-05	0.197024236
5.38E-05	0.197067389
5.41E-05	0.19711819
5.44E-05	0.197176767
5.47E-05	0.197240249
5.50E-05	0.197304734
5.54E-05	0.197367515
5.57E-05	0.197423703
5.60E-05	0.197470111
5.63E-05	0.197502858
5.66E-05	0.197520372
5.70E-05	0.197521645
5.73E-05	0.197506143
5.76E-05	0.197474098
5.79E-05	0.197427052
5.82E-05	0.197368342
5.86E-05	0.197300335
5.89E-05	0.197226682
5.92E-05	0.197149805
5.95E-05	0.197074004
5.98E-05	0.197001504
6.02E-05	0.196935068
6.05E-05	0.196877139
6.08E-05	0.196828741
6.11E-05	0.196790571
6.14E-05	0.196762465
6.18E-05	0.196744531
6.21E-05	0.196736005
6.24E-05	0.196736052
6.27E-05	0.196743332
6.30E-05	0.19675628
6.34E-05	0.196774955
6.37E-05	0.196797416
6.40E-05	0.196821738
